,Magnitude,Scale,Time,Latitude,Longitude
1995,3.8,ML,2013-05-15T15:02:41.000000Z,41.39,19.42
1996,3.6,ML,2013-05-15T14:54:54.000000Z,41.43,19.57
1997,3.4,ML,2013-05-14T13:51:57.000000Z,36.19,15.104
1998,3.4,ML,2013-05-14T02:59:02.930000Z,38.947,15.352
1999,3.2,ML,2013-05-13T06:28:42.080000Z,40.072,16.213
2000,3.4,ML,2013-05-09T20:41:22.390000Z,39.177,15.993
2001,3.2,ML,2013-05-08T15:12:45.790000Z,38.651,13.024
2002,3,ML,2013-05-08T11:50:14.920000Z,43.459,12.308
2003,3.3,ML,2013-05-08T00:53:30.230000Z,43.449,12.296
2004,3.8,ML,2013-05-04T05:11:06.300000Z,44.869,11.521
2005,3,ML,2013-05-02T18:43:08.000000Z,35.462,12.674
2006,3.3,ML,2013-04-30T00:10:25.360000Z,44.99,15.173
2007,3.6,ML,2013-04-22T03:51:26.120000Z,43.992,12.129
2008,3.3,ML,2013-04-17T14:50:33.730000Z,43.675,11.134
2009,3.1,ML,2013-04-17T14:44:28.830000Z,43.678,11.115
2010,3.2,ML,2013-04-16T21:57:13.280000Z,35.358,12.741
2011,3.2,ML,2013-04-14T02:20:37.060000Z,41.526,13.97
2012,3.5,ML,2013-04-12T06:39:41.080000Z,38.574,15.419
2013,3.1,ML,2013-04-07T03:59:44.950000Z,39.08,15.422
2014,3.5,ML,2013-04-04T04:50:48.000000Z,43.03,18.8
2015,3.2,ML,2013-04-01T03:07:12.650000Z,39.678,16.67
2016,3.1,ML,2013-03-24T20:37:49.240000Z,37.69,16.398
2017,3,ML,2013-03-24T03:08:02.200000Z,44.907,11.268
2018,3,ML,2013-03-24T02:15:17.000000Z,43.498,12.363
2019,3,ML,2013-03-24T01:39:31.580000Z,43.508,12.375
2020,3.4,ML,2013-03-21T22:03:06.120000Z,37.269,15.315
2021,3.1,ML,2013-03-21T09:45:55.070000Z,36.553,14.805
2022,3.8,ML,2013-03-18T06:21:14.530000Z,39.045,15.321
2023,3,ML,2013-03-17T14:22:15.240000Z,39.619,15.887
2024,3.2,ML,2013-03-17T03:10:46.410000Z,39.911,16.014
2025,3.5,ML,2013-03-11T20:55:23.550000Z,39.239,18.804
2026,3.3,ML,2013-03-11T10:18:21.080000Z,37.232,15.425
2027,3.4,ML,2013-03-09T02:54:19.470000Z,42.466,13.481
2028,3.2,ML,2013-03-08T19:00:40.280000Z,39.368,15.004
2029,3.1,ML,2013-03-06T02:12:43.040000Z,44.032,11.553
2030,3.4,ML,2013-03-04T03:53:15.500000Z,44.041,11.566
2031,3.3,ML,2013-03-03T23:39:13.490000Z,38.133,15.832
2032,3.1,ML,2013-03-03T02:48:23.010000Z,44.151,11.434
2033,3.1,ML,2013-03-02T11:04:12.710000Z,39.358,14.856
2034,3.7,ML,2013-03-02T04:22:10.530000Z,36.284,12.623
2035,3.2,ML,2013-02-28T20:14:36.950000Z,37.56,16.024
2036,3.4,ML,2013-02-23T19:14:18.760000Z,38.309,14.995
2037,3.2,ML,2013-02-23T17:17:34.510000Z,41.741,13.629
2038,3,ML,2013-02-20T21:39:41.230000Z,44.157,10.53
2039,3.1,ML,2013-02-16T09:51:48.820000Z,41.218,15.015
2040,3,ML,2013-02-13T15:31:21.520000Z,38.442,15.433
2041,3.4,ML,2013-02-06T01:36:50.070000Z,44.186,11.961
2042,3,ML,2013-02-05T22:08:03.570000Z,40.072,15.862
2043,4.3,ML,2013-02-04T04:29:49.000000Z,43.76,16.45
2044,3.9,ML,2013-02-04T04:29:45.870000Z,43.595,16.531
2045,3.9,ML,2013-02-03T03:37:15.980000Z,43.19,18.928
2046,3.4,ML,2013-02-02T07:15:15.730000Z,36.113,19.411
2047,4,ML,2013-01-31T08:04:09.220000Z,39.778,19.867
2048,3.3,ML,2013-01-30T23:42:00.920000Z,44.145,10.497
2049,3,ML,2013-01-30T04:28:10.200000Z,39.301,19.338
2050,3,ML,2013-01-28T10:04:02.560000Z,39.084,16.414
2051,3,ML,2013-01-23T09:45:12.440000Z,38.206,14.856
2052,3,ML,2013-01-20T06:03:36.410000Z,36.727,14.861
2053,3.1,ML,2013-01-18T11:36:17.860000Z,38.566,12.157
2054,4.2,ML,2013-01-17T13:21:53.000000Z,43.78,16.55
2055,3.4,ML,2013-01-13T17:20:53.960000Z,39.37,14.839
2056,3.2,ML,2013-01-13T10:22:47.040000Z,41.173,15.206
2057,3,ML,2013-01-12T21:17:05.740000Z,39.343,15.498
2058,3.1,ML,2013-01-10T03:37:49.000000Z,40.66,19.69
2059,3.3,ML,2013-01-07T23:03:23.880000Z,44.617,15.3
2060,3,ML,2013-01-07T22:50:20.230000Z,44.94,15.56
2061,3,ML,2013-01-03T11:29:58.640000Z,36.315,13.611
2062,3,ML,2012-12-26T08:22:48.330000Z,39.48,16.297
2063,3,ML,2012-12-22T19:59:54.670000Z,39.284,15.112
2064,3.2,ML,2012-12-13T18:13:39.160000Z,42.576,13.093
2065,3,ML,2012-12-13T04:44:03.570000Z,39.884,16.035
2066,3.1,ML,2012-12-11T11:42:02.160000Z,38.369,14.871
2067,3.2,ML,2012-12-05T05:20:16.450000Z,41.161,14.886
2068,3.3,ML,2012-12-03T18:13:56.230000Z,40.659,15.786
2069,3,ML,2012-12-03T09:14:29.420000Z,39.593,15.101
2070,3.4,ML,2012-12-03T00:38:56.140000Z,39.431,15.508
2071,3,ML,2012-11-30T15:19:40.240000Z,39.262,15.62
2072,3.2,ML,2012-11-30T03:03:44.420000Z,39.922,16.012
2073,3.1,ML,2012-11-30T02:47:19.000000Z,44.008,11.716
2074,3,ML,2012-11-30T01:10:07.090000Z,44.011,11.73
2075,3.1,ML,2012-11-30T00:35:06.780000Z,44.014,11.729
2076,3.1,ML,2012-11-30T00:02:39.010000Z,44.007,11.721
2077,3.3,ML,2012-11-29T18:27:02.830000Z,38.862,14.702
2078,3.1,ML,2012-11-29T13:16:47.570000Z,38.65,12.454
2079,3.1,ML,2012-11-28T12:37:31.640000Z,39.929,16.037
2080,3,ML,2012-11-28T02:43:46.150000Z,39.925,16.007
2081,3.2,ML,2012-11-26T19:18:55.470000Z,44.118,10.674
2082,3,ML,2012-11-25T20:41:11.800000Z,39.913,16
2083,3,ML,2012-11-25T08:53:33.720000Z,39.89,16.01
2084,3.1,ML,2012-11-25T02:43:55.600000Z,43.873,13.398
2085,3.6,ML,2012-11-22T11:00:44.500000Z,39.418,15.704
2086,3.5,ML,2012-11-20T05:25:13.190000Z,35.202,12.743
2087,3,ML,2012-11-17T17:29:00.250000Z,38.144,15.116
2088,3.2,ML,2012-11-16T23:11:10.950000Z,42.411,13.37
2089,3.4,ML,2012-11-16T12:39:35.260000Z,39.239,15.494
2090,4.5,ML,2012-11-13T23:24:09.680000Z,42.522,18.961
2091,3,ML,2012-11-13T15:09:27.180000Z,44.902,11.353
2092,4.4,ML,2012-11-13T07:06:33.340000Z,38.234,15.854
2093,3,ML,2012-11-11T07:46:16.390000Z,38.672,14.242
2094,3.1,ML,2012-11-08T11:11:58.090000Z,39.911,16.101
2095,3,ML,2012-11-03T02:44:02.970000Z,41.774,15.902
2096,3.1,ML,2012-11-02T17:50:44.830000Z,39.916,16.029
2097,3,ML,2012-10-29T03:53:00.040000Z,37.112,16.439
2098,3.2,ML,2012-10-28T10:13:14.860000Z,39.856,16.003
2099,3.1,ML,2012-10-28T03:37:46.410000Z,39.927,16.005
2100,3,ML,2012-10-28T03:09:17.470000Z,39.905,16.006
2101,3.1,ML,2012-10-27T09:50:46.900000Z,38.736,13.896
2102,3.3,ML,2012-10-25T23:16:01.850000Z,39.903,16.006
2103,3,ML,2012-10-23T10:40:24.210000Z,39.906,16.02
2104,3.3,ML,2012-10-22T03:34:48.720000Z,36.665,12.849
2105,3.3,ML,2012-10-18T11:17:48.390000Z,38.684,13.005
2106,4.6,ML,2012-10-16T15:10:57.750000Z,39.67,15.742
2107,3,ML,2012-10-04T09:32:33.790000Z,39.886,16.028
2108,4.2,ML,2012-09-29T00:39:43.440000Z,38.492,14.825
2109,3.1,ML,2012-09-28T05:56:45.880000Z,39.906,16.095
2110,3.8,ML,2012-09-27T08:35:41.050000Z,41.16,14.933
2111,3.5,ML,2012-09-27T03:47:58.700000Z,41.161,14.923
2112,3.1,ML,2012-09-24T02:32:11.690000Z,44.089,15.91
2113,3.4,ML,2012-09-22T05:10:35.710000Z,39.788,16.604
2114,3.9,ML,2012-09-15T15:40:59.760000Z,36.336,13.083
2115,3.8,ML,2012-09-14T22:19:23.020000Z,36.35,13.068
2116,3,ML,2012-09-14T02:47:25.370000Z,44.828,11.439
2117,3.2,ML,2012-09-12T11:32:01.560000Z,39.373,17.18
2118,3.1,ML,2012-09-05T16:43:13.030000Z,43.737,11.919
2119,3,ML,2012-09-05T13:54:17.920000Z,38.675,15.519
2120,3.1,ML,2012-09-05T03:09:11.910000Z,39.068,17.259
2121,3,ML,2012-08-31T22:30:18.310000Z,43.71,11.96
2122,3.5,ML,2012-08-30T11:09:57.380000Z,38.309,14.866
2123,3,ML,2012-08-26T15:44:38.320000Z,39.874,16.194
2124,3.8,ML,2012-08-14T08:55:03.980000Z,39.439,15.509
2125,4.1,ML,2012-08-13T07:30:51.890000Z,38.528,13.728
2126,3.5,ML,2012-08-13T03:23:55.190000Z,38.876,14.77
2127,4.2,ML,2012-08-12T01:21:36.800000Z,41.727,16.254
2128,3,ML,2012-08-08T18:16:13.160000Z,38.582,12.34
2129,3,ML,2012-08-06T18:26:03.640000Z,44.87,11.259
2130,3.3,ML,2012-08-04T07:58:52.440000Z,38.604,15.35
2131,3,ML,2012-08-03T22:35:16.000000Z,37.444,17.549
2132,3,ML,2012-08-02T22:48:45.550000Z,38.279,19.342
2133,4.6,ML,2012-07-30T09:01:17.370000Z,44.233,17.958
2134,3.1,ML,2012-07-29T13:22:47.760000Z,38.974,15.513
2135,3.1,ML,2012-07-28T07:51:00.950000Z,41.754,15.663
2136,4.8,ML,2012-07-27T23:12:22.210000Z,44.24,18.002
2137,3,ML,2012-07-27T02:43:47.730000Z,38.145,15.15
2138,3.5,ML,2012-07-26T20:34:05.320000Z,39.249,14.564
2139,3,ML,2012-07-26T14:20:04.030000Z,37.959,16.297
2140,3.3,ML,2012-07-20T10:27:59.700000Z,38.607,15.033
2141,3,ML,2012-07-16T10:06:00.070000Z,44.851,11.23
2142,3.1,ML,2012-07-16T07:15:48.010000Z,44.938,10.961
2143,3,ML,2012-07-16T01:00:06.410000Z,44.913,10.935
2144,3,ML,2012-07-14T22:29:23.900000Z,44.927,10.931
2145,3.7,ML,2012-07-12T21:22:55.470000Z,40.556,13.534
2146,4.1,ML,2012-07-04T13:27:13.690000Z,38.415,15.16
2147,3,ML,2012-07-02T19:40:36.440000Z,37.812,12.86
2148,3,ML,2012-07-02T02:03:31.270000Z,38.731,15.127
2149,3.2,ML,2012-07-01T21:02:40.370000Z,44.857,11.225
2150,3.1,ML,2012-06-28T08:18:51.060000Z,37.719,15.153
2151,3.1,ML,2012-06-27T22:38:57.190000Z,37.71,15.164
2152,3.2,ML,2012-06-27T21:58:22.300000Z,37.712,15.166
2153,3.3,ML,2012-06-27T02:48:01.990000Z,36.979,15.087
2154,3,ML,2012-06-27T01:20:59.700000Z,36.997,15.05
2155,3.1,ML,2012-06-26T11:13:54.350000Z,36.491,11.937
2156,3.1,ML,2012-06-25T10:52:51.010000Z,37.01,15.155
2157,3,ML,2012-06-25T06:18:53.300000Z,44.856,11.417
2158,3.4,ML,2012-06-25T01:39:17.630000Z,41.886,15.522
2159,3.1,ML,2012-06-23T20:18:51.930000Z,44.863,11.273
2160,3.3,ML,2012-06-20T18:16:59.710000Z,38.775,14.849
2161,3.5,ML,2012-06-19T21:48:28.670000Z,44.881,11.024
2162,3.2,ML,2012-06-18T22:02:20.070000Z,44.865,10.979
2163,3.7,ML,2012-06-15T22:13:48.130000Z,44.852,11.277
2164,3.6,ML,2012-06-15T08:59:44.090000Z,44.849,11.237
2165,3.6,ML,2012-06-14T06:48:30.090000Z,44.878,10.986
2166,3.1,ML,2012-06-12T19:09:14.790000Z,44.838,11.226
2167,3.4,ML,2012-06-12T15:56:03.020000Z,44.895,10.921
2168,3,ML,2012-06-12T14:57:28.700000Z,44.88,10.97
2169,3.4,ML,2012-06-12T00:47:33.960000Z,37.617,17.61
2170,3,ML,2012-06-11T23:26:00.930000Z,44.888,11.015
2171,3.1,ML,2012-06-11T14:22:02.150000Z,44.883,10.94
2172,3.7,ML,2012-06-11T09:48:09.280000Z,43.785,11.728
2173,3,ML,2012-06-11T08:37:31.120000Z,44.888,10.915
2174,3.4,ML,2012-06-09T13:25:15.920000Z,44.871,11.084
2175,3,ML,2012-06-09T05:47:20.290000Z,44.852,11.28
2176,3.1,ML,2012-06-07T19:56:27.430000Z,44.854,10.881
2177,3.3,ML,2012-06-07T18:00:42.870000Z,44.859,11.128
2178,3.2,ML,2012-06-07T01:47:44.590000Z,44.882,10.894
2179,3,ML,2012-06-04T21:59:32.690000Z,44.876,11.08
2180,3.6,ML,2012-06-04T19:45:36.220000Z,44.882,10.938
2181,3.2,ML,2012-06-04T18:04:25.720000Z,44.891,10.905
2182,3.1,ML,2012-06-04T17:48:53.340000Z,44.892,10.905
2183,3.2,ML,2012-06-04T07:21:27.010000Z,44.883,10.972
2184,3.4,ML,2012-06-04T07:04:46.950000Z,44.882,10.966
2185,3.8,ML,2012-06-04T06:55:49.500000Z,44.881,10.966
2186,3.2,ML,2012-06-04T04:46:59.680000Z,44.881,11.053
2187,3.1,ML,2012-06-03T23:40:59.110000Z,44.864,10.956
2188,3.3,ML,2012-06-03T23:39:53.950000Z,44.852,11.131
2189,3.1,ML,2012-06-03T22:27:31.010000Z,44.886,10.947
2190,3.5,ML,2012-06-03T20:19:30.850000Z,44.883,10.941
2191,3.3,ML,2012-06-03T19:30:19.900000Z,44.886,10.905
2192,3.8,ML,2012-06-03T17:57:52.780000Z,44.882,10.974
2193,3.4,ML,2012-06-03T17:48:27.800000Z,44.881,10.973
2194,3.3,ML,2012-06-02T10:15:05.550000Z,44.883,11.016
2195,3,ML,2012-06-02T06:09:01.910000Z,44.881,10.995
2196,3.5,ML,2012-06-01T23:07:15.190000Z,44.896,10.935
2197,3.2,ML,2012-06-01T22:50:29.440000Z,44.885,11.236
2198,3.6,ML,2012-06-01T12:22:44.100000Z,44.862,10.959
2199,3.4,ML,2012-06-01T08:39:42.900000Z,44.864,10.958
2200,3.1,ML,2012-05-31T20:18:22.920000Z,38.962,16.925
2201,3.2,ML,2012-05-31T19:43:22.180000Z,44.876,11.023
2202,3,ML,2012-05-31T19:09:20.570000Z,44.88,10.914
2203,3.6,ML,2012-05-31T18:55:13.760000Z,44.879,10.979
2204,3.3,ML,2012-05-31T15:16:02.820000Z,44.859,10.916
2205,3.2,ML,2012-05-31T11:18:24.640000Z,44.792,11.452
2206,3.2,ML,2012-05-31T11:03:36.030000Z,44.865,10.959
2207,3.6,ML,2012-05-31T04:21:55.960000Z,44.842,11.227
2208,3,ML,2012-05-31T03:16:21.850000Z,39.871,15.569
2209,3.1,ML,2012-05-31T00:36:12.750000Z,44.901,10.969
2210,3,ML,2012-05-30T15:14:36.210000Z,44.903,10.912
2211,3,ML,2012-05-30T14:15:55.190000Z,44.861,11.082
2212,3.2,ML,2012-05-30T12:01:44.200000Z,44.871,11.072
2213,3,ML,2012-05-30T08:51:07.820000Z,44.919,10.916
2214,3.3,ML,2012-05-30T08:48:46.650000Z,44.831,11.16
2215,3.1,ML,2012-05-30T07:25:10.650000Z,44.871,11.083
2216,3.8,ML,2012-05-30T06:00:33.430000Z,44.901,10.934
2217,3.3,ML,2012-05-30T05:07:31.030000Z,44.887,10.939
2218,3.1,ML,2012-05-30T03:15:27.830000Z,44.897,11.037
2219,3.3,ML,2012-05-30T02:46:37.010000Z,44.888,11.045
2220,3.1,ML,2012-05-30T02:12:11.360000Z,44.893,10.975
2221,3,ML,2012-05-29T21:17:23.950000Z,44.861,11.081
2222,3,ML,2012-05-29T21:16:25.600000Z,44.901,10.923
2223,3,ML,2012-05-29T19:28:10.590000Z,44.901,10.882
2224,3,ML,2012-05-29T19:25:36.020000Z,44.872,11.026
2225,3,ML,2012-05-29T18:59:17.270000Z,44.853,11.178
2226,3.1,ML,2012-05-29T18:52:53.110000Z,44.881,11.001
2227,3.1,ML,2012-05-29T18:44:41.340000Z,44.855,11.106
2228,3.2,ML,2012-05-29T18:43:54.610000Z,44.909,10.944
2229,3,ML,2012-05-29T18:34:28.110000Z,44.891,10.965
2230,3.2,ML,2012-05-29T18:29:41.740000Z,44.897,10.928
2231,3,ML,2012-05-29T18:14:48.360000Z,44.86,11.21
2232,3,ML,2012-05-29T16:22:11.480000Z,44.887,11.045
2233,3.1,ML,2012-05-29T15:31:33.440000Z,44.861,11.146
2234,3.2,ML,2012-05-29T15:11:51.380000Z,44.917,10.986
2235,3,ML,2012-05-29T14:57:53.430000Z,44.862,11.117
2236,3.9,ML,2012-05-29T14:39:40.280000Z,44.891,11.028
2237,3.5,ML,2012-05-29T14:31:15.270000Z,44.896,11.008
2238,3,ML,2012-05-29T14:30:16.280000Z,44.86,11.079
2239,3,ML,2012-05-29T14:00:18.810000Z,44.892,10.902
2240,3.1,ML,2012-05-29T13:59:02.790000Z,44.915,10.911
2241,3.2,ML,2012-05-29T13:24:27.050000Z,44.89,10.936
2242,3,ML,2012-05-29T12:49:32.370000Z,44.9,10.932
2243,3.1,ML,2012-05-29T11:44:12.240000Z,44.889,10.988
2244,3.1,ML,2012-05-29T11:19:44.450000Z,44.889,11.031
2245,3.1,ML,2012-05-29T11:18:36.300000Z,44.875,11.027
2246,3.1,ML,2012-05-29T11:14:53.190000Z,44.895,10.902
2247,3.3,ML,2012-05-29T11:13:13.250000Z,44.871,11.047
2248,3.2,ML,2012-05-29T11:10:41.840000Z,44.88,11.04
2249,3.6,ML,2012-05-29T11:09:47.750000Z,44.904,10.915
2250,4,ML,2012-05-29T11:07:04.630000Z,44.893,11.033
2251,5.1,ML,2012-05-29T11:00:22.990000Z,44.866,10.976
2252,5,ML,2012-05-29T11:00:01.680000Z,44.856,10.941
2253,3.4,ML,2012-05-29T10:27:24.400000Z,44.874,10.921
2254,3.6,ML,2012-05-29T10:27:10.810000Z,44.87,11.102
2255,3.1,ML,2012-05-29T10:26:10.160000Z,44.881,11.122
2256,3.3,ML,2012-05-29T10:14:54.050000Z,44.861,10.958
2257,4,ML,2012-05-29T10:03:25.760000Z,44.857,11.101
2258,3,ML,2012-05-29T09:48:39.010000Z,44.913,10.974
2259,4.1,ML,2012-05-29T09:29:37.090000Z,44.883,11.002
2260,3.4,ML,2012-05-29T09:24:31.910000Z,44.861,11.007
2261,3.5,ML,2012-05-29T09:14:08.280000Z,44.89,11.028
2262,3.1,ML,2012-05-29T09:12:01.500000Z,44.871,10.966
2263,3,ML,2012-05-29T09:03:09.240000Z,44.847,11.133
2264,3.5,ML,2012-05-29T09:01:34.240000Z,44.897,11.01
2265,3.2,ML,2012-05-29T08:58:17.760000Z,44.878,10.927
2266,3.5,ML,2012-05-29T08:47:29.540000Z,44.904,10.969
2267,4.1,ML,2012-05-29T08:41:42.330000Z,44.877,10.947
2268,3.6,ML,2012-05-29T08:38:06.350000Z,44.868,10.954
2269,3.8,ML,2012-05-29T08:35:58.530000Z,44.881,11.024
2270,3.1,ML,2012-05-29T08:31:23.760000Z,44.86,11.114
2271,4.6,ML,2012-05-29T08:27:22.650000Z,44.883,11.041
2272,5,ML,2012-05-29T08:25:51.480000Z,44.865,10.947
2273,3.1,ML,2012-05-29T08:18:29.330000Z,44.855,11.025
2274,3.8,ML,2012-05-29T08:15:09.870000Z,44.86,11.085
2275,3.9,ML,2012-05-29T08:14:20.330000Z,44.848,11.152
2276,3.5,ML,2012-05-29T08:12:00.050000Z,44.89,11.028
2277,3,ML,2012-05-29T08:04:06.520000Z,44.856,11.067
2278,3,ML,2012-05-29T08:00:44.710000Z,44.886,11.116
2279,3.3,ML,2012-05-29T07:58:59.880000Z,44.876,11.056
2280,3.1,ML,2012-05-29T07:55:13.430000Z,44.878,11.073
2281,3.2,ML,2012-05-29T07:54:33.500000Z,44.872,11.051
2282,3.7,ML,2012-05-29T07:49:27.570000Z,44.861,11.13
2283,3,ML,2012-05-29T07:44:13.700000Z,44.873,11.023
2284,3,ML,2012-05-29T07:42:13.130000Z,44.875,11.036
2285,3.2,ML,2012-05-29T07:35:22.300000Z,44.882,11.068
2286,3.8,ML,2012-05-29T07:34:57.890000Z,44.906,11.006
2287,3.2,ML,2012-05-29T07:32:06.020000Z,44.851,11.141
2288,3.2,ML,2012-05-29T07:30:35.490000Z,44.86,11.054
2289,3.2,ML,2012-05-29T07:27:04.610000Z,44.868,11.095
2290,3.2,ML,2012-05-29T07:20:09.430000Z,44.861,11.104
2291,3.6,ML,2012-05-29T07:18:22.370000Z,44.853,11.072
2292,3.2,ML,2012-05-29T07:17:00.610000Z,44.865,11.071
2293,3.5,ML,2012-05-29T07:14:29.280000Z,44.884,11.128
2294,3.6,ML,2012-05-29T07:13:42.300000Z,44.869,10.932
2295,3.2,ML,2012-05-29T07:13:27.510000Z,44.85,11.149
2296,3.8,ML,2012-05-29T07:12:45.190000Z,44.858,11.159
2297,3.6,ML,2012-05-29T07:11:22.350000Z,44.853,11.112
2298,3.6,ML,2012-05-29T07:09:54.000000Z,44.864,11.102
2299,3.6,ML,2012-05-29T07:08:42.200000Z,44.811,11.189
2300,4,ML,2012-05-29T07:07:20.910000Z,44.846,10.99
2301,3.3,ML,2012-05-28T21:27:46.880000Z,44.839,11.225
2302,3.2,ML,2012-05-28T01:32:10.450000Z,39.907,16.103
2303,3.8,ML,2012-05-27T20:25:42.740000Z,44.857,11.168
2304,3.1,ML,2012-05-27T06:39:05.390000Z,44.833,11.349
2305,3.2,ML,2012-05-27T02:55:06.950000Z,44.841,11.357
2306,3.8,ML,2012-05-26T21:07:31.850000Z,44.825,11.163
2307,3.2,ML,2012-05-26T16:46:34.000000Z,44.842,11.23
2308,3.2,ML,2012-05-26T16:23:41.010000Z,44.79,11.422
2309,3.4,ML,2012-05-26T05:51:16.500000Z,44.841,11.226
2310,3.4,ML,2012-05-25T13:54:10.820000Z,44.867,11.086
2311,3.8,ML,2012-05-25T12:45:01.610000Z,44.865,11.087
2312,3.9,ML,2012-05-25T10:31:22.700000Z,44.841,11.222
2313,3.2,ML,2012-05-25T05:27:40.290000Z,44.858,11.315
2314,3.3,ML,2012-05-24T14:34:38.440000Z,44.846,11.245
2315,3.4,ML,2012-05-24T06:26:06.990000Z,44.837,11.16
2316,3.1,ML,2012-05-24T04:29:53.140000Z,44.881,11.3
2317,3,ML,2012-05-23T23:27:15.030000Z,44.873,11.133
2318,3.2,ML,2012-05-23T16:41:16.290000Z,44.858,11.087
2319,3,ML,2012-05-23T14:17:29.230000Z,44.864,11.084
2320,3.2,ML,2012-05-23T08:48:48.990000Z,44.801,11.433
2321,3.7,ML,2012-05-23T06:51:52.760000Z,44.853,11.189
2322,3.4,ML,2012-05-22T12:46:11.970000Z,44.88,11.202
2323,3,ML,2012-05-22T09:53:17.450000Z,44.855,11.219
2324,3.8,ML,2012-05-22T09:31:14.340000Z,44.859,11.233
2325,3.2,ML,2012-05-22T08:21:49.400000Z,44.849,11.088
2326,3.7,ML,2012-05-22T06:11:15.280000Z,44.858,11.07
2327,3.2,ML,2012-05-22T01:55:50.710000Z,44.842,11.217
2328,3.3,ML,2012-05-21T18:36:56.030000Z,44.862,11.293
2329,3.5,ML,2012-05-21T18:35:34.010000Z,44.861,11.234
2330,3.1,ML,2012-05-21T18:30:02.670000Z,44.852,11.396
2331,3.6,ML,2012-05-21T18:02:26.380000Z,44.857,11.233
2332,3.4,ML,2012-05-21T18:00:47.670000Z,44.856,11.239
2333,3.1,ML,2012-05-21T17:25:30.260000Z,44.858,11.133
2334,4.1,ML,2012-05-21T16:37:31.360000Z,44.866,11.306
2335,3.5,ML,2012-05-21T16:32:38.290000Z,44.839,11.232
2336,3.3,ML,2012-05-21T13:06:04.030000Z,44.885,11.259
2337,3.1,ML,2012-05-21T09:20:19.930000Z,44.83,11.091
2338,3.1,ML,2012-05-21T08:04:50.540000Z,44.873,11.222
2339,3.3,ML,2012-05-21T08:01:35.940000Z,44.872,11.222
2340,3.1,ML,2012-05-21T02:35:03.270000Z,44.854,11.173
2341,3.8,ML,2012-05-21T01:03:03.940000Z,44.85,11.112
2342,3.7,ML,2012-05-20T23:04:26.080000Z,44.841,11.323
2343,3.6,ML,2012-05-20T22:22:44.980000Z,44.805,11.416
2344,3.1,ML,2012-05-20T19:26:29.910000Z,44.862,11.16
2345,3.3,ML,2012-05-20T18:11:26.480000Z,44.862,11.235
2346,3.1,ML,2012-05-20T17:52:46.040000Z,44.855,11.226
2347,3.6,ML,2012-05-20T17:40:14.820000Z,44.885,11.245
2348,4.6,ML,2012-05-20T17:38:14.380000Z,44.88,11.253
2349,3.1,ML,2012-05-20T17:20:38.170000Z,44.868,11.266
2350,3,ML,2012-05-20T16:50:58.110000Z,44.865,11.209
2351,3.8,ML,2012-05-20T14:51:28.870000Z,44.864,11.294
2352,4.1,ML,2012-05-20T13:21:05.310000Z,44.833,11.351
2353,3.3,ML,2012-05-20T13:01:16.780000Z,44.879,11.288
2354,3.9,ML,2012-05-20T12:50:24.810000Z,44.852,11.299
2355,3.1,ML,2012-05-20T11:22:01.690000Z,44.883,11.217
2356,3.5,ML,2012-05-20T10:59:17.570000Z,44.875,11.332
2357,3.3,ML,2012-05-20T10:51:09.750000Z,44.879,11.223
2358,3.9,ML,2012-05-20T10:12:18.510000Z,44.893,11.137
2359,4.2,ML,2012-05-20T09:13:18.490000Z,44.868,11.236
2360,3.4,ML,2012-05-20T08:47:47.470000Z,44.898,11.185
2361,3.6,ML,2012-05-20T08:15:53.160000Z,44.887,11.092
2362,3.5,ML,2012-05-20T07:42:30.960000Z,44.847,11.153
2363,3.1,ML,2012-05-20T07:33:59.440000Z,44.834,11.549
2364,3.6,ML,2012-05-20T07:23:33.170000Z,44.873,11.409
2365,3.2,ML,2012-05-20T06:32:17.100000Z,44.889,11.101
2366,3.2,ML,2012-05-20T06:13:22.380000Z,44.884,11.173
2367,3.1,ML,2012-05-20T04:57:11.420000Z,44.89,11.13
2368,3,ML,2012-05-20T04:50:09.430000Z,44.919,11.258
2369,3.3,ML,2012-05-20T04:33:17.090000Z,44.886,11.188
2370,3.3,ML,2012-05-20T03:34:54.140000Z,44.873,11.228
2371,3.3,ML,2012-05-20T03:32:07.320000Z,44.861,11.386
2372,3,ML,2012-05-20T03:24:32.420000Z,44.823,11.09
2373,3.7,ML,2012-05-20T03:09:50.820000Z,44.901,11.214
2374,3.2,ML,2012-05-20T03:09:00.300000Z,44.737,11.447
2375,3.7,ML,2012-05-20T03:07:53.100000Z,44.896,11.123
2376,5,ML,2012-05-20T03:02:47.090000Z,44.86,11.152
2377,3.1,ML,2012-05-20T03:00:10.990000Z,44.786,11.414
2378,3.2,ML,2012-05-20T02:57:47.760000Z,44.849,11.26
2379,3,ML,2012-05-20T02:57:27.990000Z,44.904,11.174
2380,3,ML,2012-05-20T02:54:44.390000Z,44.897,11.103
2381,3.2,ML,2012-05-20T02:52:08.680000Z,44.898,11.106
2382,3.4,ML,2012-05-20T02:45:59.920000Z,44.847,11.366
2383,3.7,ML,2012-05-20T02:42:16.350000Z,44.841,11.175
2384,3.3,ML,2012-05-20T02:41:22.290000Z,44.894,11.201
2385,3.6,ML,2012-05-20T02:40:58.140000Z,44.834,11.361
2386,4,ML,2012-05-20T02:39:07.410000Z,44.881,11.227
2387,3.7,ML,2012-05-20T02:37:48.680000Z,44.888,11.14
